end,start,task_id,text,video_id
375.43,369.53,87706,add strawberries to cake,F56rtGvAWvI
382.62,376.12,87706,spread creme upon cake,F56rtGvAWvI
404.05,390.28,87706,spread creme upon cake,F56rtGvAWvI
411.22,404.52,87706,add strawberries to cake,F56rtGvAWvI
421.36,411.56,87706,spread creme upon cake,F56rtGvAWvI
448.79,439.49,87706,add sugar,F56rtGvAWvI
482.71,465.71,87706,spread creme upon cake,F56rtGvAWvI
496.16,492.36,87706,cut strawberries,F56rtGvAWvI
506.35,498.55,87706,add strawberries to cake,F56rtGvAWvI
32.62,29.62,87706,add flour,dUhVp1gpbLE
35.84,32.51,87706,add sugar,dUhVp1gpbLE
50.49,45.63,87706,whisk mixture,dUhVp1gpbLE
55.41,53.13,87706,whisk mixture,dUhVp1gpbLE
63.18,60.18,87706,add butter,dUhVp1gpbLE
73.68,64.45,87706,whisk mixture,dUhVp1gpbLE
95.4,91.74,87706,pour egg,dUhVp1gpbLE
107.88,102.63,87706,whisk mixture,dUhVp1gpbLE
121.67,116.5,87706,whisk mixture,dUhVp1gpbLE
162.77,157.87,87706,add strawberries to cake,dUhVp1gpbLE
170.07,166.54,87706,spread creme upon cake,dUhVp1gpbLE
183.06,178.88,87706,spread creme upon cake,dUhVp1gpbLE
46.71,34.61,87706,add butter,hcDbgHeBvJg
126.14,99.14,87706,spread creme upon cake,hcDbgHeBvJg
282.14,237.54,87706,spread creme upon cake,hcDbgHeBvJg
365.15,299.02,87706,spread creme upon cake,hcDbgHeBvJg
487.64,403.04,87706,spread creme upon cake,hcDbgHeBvJg
528.97,506.27,87706,add strawberries to cake,hcDbgHeBvJg
50.06,47.06,87706,pour egg,2DBvWJmg7Sk
55.94,51.69,87706,add sugar,2DBvWJmg7Sk
84.6,79.1,87706,add flour,2DBvWJmg7Sk
101.68,86.22,87706,whisk mixture,2DBvWJmg7Sk
122.53,118.03,87706,whisk mixture,2DBvWJmg7Sk
148.4,136.8,87706,put dough into form,2DBvWJmg7Sk
193.69,191.06,87706,whisk mixture,2DBvWJmg7Sk
217.92,199.32,87706,cut strawberries,2DBvWJmg7Sk
231.59,229.09,87706,add sugar,2DBvWJmg7Sk
254.46,252.03,87706,whisk mixture,2DBvWJmg7Sk
278.69,268.89,87706,whisk mixture,2DBvWJmg7Sk
289.61,283.21,87706,whisk mixture,2DBvWJmg7Sk
324.58,308.17,87706,whisk mixture,2DBvWJmg7Sk
334.46,329.46,87706,put dough into form,2DBvWJmg7Sk
369.42,346.42,87706,add strawberries to cake,2DBvWJmg7Sk
50.05,46.75,87706,add flour,Gy3MURE_2Jw
55.97,50.89,87706,pour egg,Gy3MURE_2Jw
61.87,58.01,87706,whisk mixture,Gy3MURE_2Jw
69.18,67.02,87706,add flour,Gy3MURE_2Jw
71.33,69.83,87706,add sugar,Gy3MURE_2Jw
117.13,89.51,87706,whisk mixture,Gy3MURE_2Jw
91.79,89.82,87706,add butter,Gy3MURE_2Jw
157.17,120.07,87706,cut strawberries,Gy3MURE_2Jw
181.93,157.35,87706,put dough into form,Gy3MURE_2Jw
218.65,210.03,87706,add sugar,Gy3MURE_2Jw
23.6,20.0,87706,add sugar,jN6kowC-w0o
55.88,25.12,87706,whisk mixture,jN6kowC-w0o
76.4,74.0,87706,whisk mixture,jN6kowC-w0o
84.42,77.42,87706,add flour,jN6kowC-w0o
88.82,84.02,87706,whisk mixture,jN6kowC-w0o
99.32,92.32,87706,add butter,jN6kowC-w0o
115.21,103.61,87706,put dough into form,jN6kowC-w0o
172.78,147.78,87706,whisk mixture,jN6kowC-w0o
235.08,228.03,87706,spread creme upon cake,jN6kowC-w0o
239.16,235.16,87706,add strawberries to cake,jN6kowC-w0o
244.27,239.17,87706,spread creme upon cake,jN6kowC-w0o
254.2,250.7,87706,spread creme upon cake,jN6kowC-w0o
260.85,254.45,87706,add strawberries to cake,jN6kowC-w0o
266.91,260.91,87706,spread creme upon cake,jN6kowC-w0o
291.09,274.61,87706,spread creme upon cake,jN6kowC-w0o
321.51,309.31,87706,spread creme upon cake,jN6kowC-w0o
324.67,322.17,87706,add strawberries to cake,jN6kowC-w0o
334.47,325.57,87706,spread creme upon cake,jN6kowC-w0o
43.76,41.89,87706,add sugar,Ymd_lVa1T8g
45.97,43.2,87706,add butter,Ymd_lVa1T8g
100.37,45.99,87706,whisk mixture,Ymd_lVa1T8g
52.41,49.41,87706,pour egg,Ymd_lVa1T8g
82.69,81.15,87706,add flour,Ymd_lVa1T8g
116.22,112.91,87706,put dough into form,Ymd_lVa1T8g
132.99,121.47,87706,cut strawberries,Ymd_lVa1T8g
146.69,145.3,87706,add sugar,Ymd_lVa1T8g
154.29,146.94,87706,whisk mixture,Ymd_lVa1T8g
183.68,177.04,87706,add strawberries to cake,Ymd_lVa1T8g
187.72,184.57,87706,spread creme upon cake,Ymd_lVa1T8g
192.79,190.95,87706,add strawberries to cake,Ymd_lVa1T8g
18.63,12.71,87706,cut strawberries,xF9T3AkqLic
24.67,21.82,87706,add sugar,xF9T3AkqLic
35.44,32.0,87706,pour egg,xF9T3AkqLic
43.65,37.15,87706,whisk mixture,xF9T3AkqLic
52.61,45.48,87706,add flour,xF9T3AkqLic
58.58,56.56,87706,add sugar,xF9T3AkqLic
65.74,60.42,87706,add butter,xF9T3AkqLic
71.21,66.28,87706,whisk mixture,xF9T3AkqLic
91.95,81.53,87706,whisk mixture,xF9T3AkqLic
114.88,97.09,87706,put dough into form,xF9T3AkqLic
115.96,115.08,87706,pour egg,xF9T3AkqLic
117.24,115.78,87706,whisk mixture,xF9T3AkqLic
162.92,159.58,87706,add strawberries to cake,xF9T3AkqLic
168.33,163.5,87706,spread creme upon cake,xF9T3AkqLic
175.4,171.19,87706,spread creme upon cake,xF9T3AkqLic
178.61,175.98,87706,add strawberries to cake,xF9T3AkqLic
208.7,205.64,87706,spread creme upon cake,xF9T3AkqLic
90.87,87.19,87706,whisk mixture,wL9Bf8Kak9A
152.53,111.53,87706,whisk mixture,wL9Bf8Kak9A
132.07,124.67,87706,add sugar,wL9Bf8Kak9A
328.0,301.0,87706,spread creme upon cake,wL9Bf8Kak9A
356.42,333.72,87706,add strawberries to cake,wL9Bf8Kak9A
383.13,364.03,87706,spread creme upon cake,wL9Bf8Kak9A
26.23,22.04,87706,pour egg,PeCA5gMa3dc
30.37,28.03,87706,add sugar,PeCA5gMa3dc
36.86,30.53,87706,whisk mixture,PeCA5gMa3dc
53.68,51.14,87706,add sugar,PeCA5gMa3dc
67.84,61.34,87706,whisk mixture,PeCA5gMa3dc
70.64,67.97,87706,add butter,PeCA5gMa3dc
75.15,71.01,87706,put dough into form,PeCA5gMa3dc
131.95,119.84,87706,whisk mixture,PeCA5gMa3dc
215.73,202.99,87706,spread creme upon cake,PeCA5gMa3dc
246.37,232.25,87706,spread creme upon cake,PeCA5gMa3dc
258.39,248.09,87706,add strawberries to cake,PeCA5gMa3dc
278.97,270.33,87706,spread creme upon cake,PeCA5gMa3dc
101.53,95.42,91515,pour egg,hlWktQ_sHcY
113.83,104.38,91515,whisk mixture,hlWktQ_sHcY
122.5,118.28,91515,add sugar,hlWktQ_sHcY
141.23,134.69,91515,add flour,hlWktQ_sHcY
144.89,141.37,91515,whisk mixture,hlWktQ_sHcY
164.44,158.2,91515,whisk mixture,hlWktQ_sHcY
189.29,181.1,91515,pour mixture into pan,hlWktQ_sHcY
198.18,195.42,91515,flip pancake,hlWktQ_sHcY
207.63,206.23,91515,take pancake from pan,hlWktQ_sHcY
51.47,50.37,91515,pour mixture into pan,ziJGhpSwNlc
52.08,51.58,91515,flip pancake,ziJGhpSwNlc
56.57,55.75,91515,add flour,ziJGhpSwNlc
58.4,57.11,91515,whisk mixture,ziJGhpSwNlc
62.15,60.85,91515,add flour,ziJGhpSwNlc
64.24,63.34,91515,pour milk,ziJGhpSwNlc
65.44,64.34,91515,pour egg,ziJGhpSwNlc
67.02,65.72,91515,whisk mixture,ziJGhpSwNlc
68.79,67.51,91515,pour milk,ziJGhpSwNlc
70.33,68.91,91515,pour egg,ziJGhpSwNlc
71.75,70.85,91515,whisk mixture,ziJGhpSwNlc
83.6,74.3,91515,pour mixture into pan,ziJGhpSwNlc
86.77,83.64,91515,flip pancake,ziJGhpSwNlc
41.3,30.07,91515,add flour,FLd00Bx4tOk
88.82,81.38,91515,whisk mixture,FLd00Bx4tOk
105.34,96.21,91515,pour egg,FLd00Bx4tOk
117.02,105.09,91515,pour milk,FLd00Bx4tOk
139.22,127.22,91515,whisk mixture,FLd00Bx4tOk
158.37,148.83,91515,whisk mixture,FLd00Bx4tOk
185.85,167.63,91515,whisk mixture,FLd00Bx4tOk
217.41,206.7,91515,flip pancake,FLd00Bx4tOk
226.06,221.3,91515,flip pancake,FLd00Bx4tOk
242.81,238.3,91515,take pancake from pan,FLd00Bx4tOk
254.32,246.7,91515,pour mixture into pan,FLd00Bx4tOk
261.94,258.17,91515,flip pancake,FLd00Bx4tOk
270.35,262.56,91515,take pancake from pan,FLd00Bx4tOk
71.35,66.79,91515,add flour,YQtnB14lHE4
139.58,125.34,91515,pour milk,YQtnB14lHE4
152.29,135.75,91515,whisk mixture,YQtnB14lHE4
149.23,146.0,91515,pour egg,YQtnB14lHE4
188.27,186.26,91515,pour mixture into pan,YQtnB14lHE4
23.84,15.44,91515,add flour,d3Bus1Me_B4
39.41,29.61,91515,pour egg,d3Bus1Me_B4
58.95,39.55,91515,whisk mixture,d3Bus1Me_B4
62.7,60.2,91515,pour milk,d3Bus1Me_B4
67.32,62.82,91515,whisk mixture,d3Bus1Me_B4
69.71,67.71,91515,pour milk,d3Bus1Me_B4
70.54,69.84,91515,whisk mixture,d3Bus1Me_B4
80.22,77.92,91515,whisk mixture,d3Bus1Me_B4
38.05,35.05,91515,add flour,Kez9B1ww8-Y
55.88,45.48,91515,pour egg,Kez9B1ww8-Y
68.15,57.55,91515,whisk mixture,Kez9B1ww8-Y
70.92,68.22,91515,pour milk,Kez9B1ww8-Y
79.32,71.13,91515,whisk mixture,Kez9B1ww8-Y
101.21,88.68,91515,pour milk,Kez9B1ww8-Y
107.28,91.07,91515,whisk mixture,Kez9B1ww8-Y
138.27,133.27,91515,pour mixture into pan,Kez9B1ww8-Y
169.06,166.66,91515,flip pancake,Kez9B1ww8-Y
175.36,173.16,91515,take pancake from pan,Kez9B1ww8-Y
262.84,262.14,91515,pour mixture into pan,Kez9B1ww8-Y
303.51,274.39,91515,flip pancake,Kez9B1ww8-Y
83.8,81.94,91515,add flour,1D2ODXSMis8
89.92,87.65,91515,add sugar,1D2ODXSMis8
94.73,91.43,91515,whisk mixture,1D2ODXSMis8
100.42,97.22,91515,pour milk,1D2ODXSMis8
103.48,101.33,91515,pour egg,1D2ODXSMis8
112.55,109.36,91515,whisk mixture,1D2ODXSMis8
126.99,118.78,91515,whisk mixture,1D2ODXSMis8
141.62,137.63,91515,pour mixture into pan,1D2ODXSMis8
174.53,160.32,91515,flip pancake,1D2ODXSMis8
188.9,182.49,91515,take pancake from pan,1D2ODXSMis8
84.68,81.88,91515,add flour,1D2ODXSMis8
89.51,87.91,91515,add sugar,1D2ODXSMis8
95.16,91.36,91515,whisk mixture,1D2ODXSMis8
100.6,96.8,91515,pour milk,1D2ODXSMis8
103.47,101.07,91515,pour egg,1D2ODXSMis8
126.96,108.83,91515,whisk mixture,1D2ODXSMis8
141.6,137.7,91515,pour mixture into pan,1D2ODXSMis8
173.3,162.3,91515,flip pancake,1D2ODXSMis8
190.96,179.96,91515,take pancake from pan,1D2ODXSMis8
138.02,136.51,91515,add flour,jhKDSmC8du8
138.85,136.83,91515,pour egg,jhKDSmC8du8
172.44,157.44,91515,whisk mixture,jhKDSmC8du8
180.87,178.99,91515,pour mixture into pan,jhKDSmC8du8
198.61,193.61,91515,flip pancake,jhKDSmC8du8
224.27,216.12,91515,take pancake from pan,jhKDSmC8du8
238.02,233.62,91515,pour mixture into pan,jhKDSmC8du8
243.47,241.86,91515,flip pancake,jhKDSmC8du8
254.8,248.17,91515,take pancake from pan,jhKDSmC8du8
268.39,264.75,91515,pour mixture into pan,jhKDSmC8du8
36.64,30.77,91515,add flour,LBuL5UIRTMc
47.58,41.32,91515,whisk mixture,LBuL5UIRTMc
54.89,50.96,91515,pour egg,LBuL5UIRTMc
66.85,55.02,91515,whisk mixture,LBuL5UIRTMc
69.62,66.6,91515,pour milk,LBuL5UIRTMc
77.39,69.55,91515,whisk mixture,LBuL5UIRTMc
154.63,92.87,91515,whisk mixture,LBuL5UIRTMc
116.16,113.03,91515,add flour,LBuL5UIRTMc
206.09,173.09,91515,pour mixture into pan,LBuL5UIRTMc
231.52,216.52,91515,flip pancake,LBuL5UIRTMc
239.53,233.64,91515,take pancake from pan,LBuL5UIRTMc
41.68,37.78,91515,add sugar,5jGVJ2IXXrk
50.36,45.16,91515,whisk mixture,5jGVJ2IXXrk
64.84,64.04,91515,take pancake from pan,5jGVJ2IXXrk
69.33,67.83,91515,flip pancake,5jGVJ2IXXrk
60.27,58.97,91515,add flour,bOJQE4xSfqU
62.26,60.86,91515,add sugar,bOJQE4xSfqU
70.47,68.97,91515,pour milk,bOJQE4xSfqU
72.15,70.75,91515,pour egg,bOJQE4xSfqU
119.04,114.44,91515,whisk mixture,bOJQE4xSfqU
127.93,125.13,91515,pour egg,bOJQE4xSfqU
130.74,128.34,91515,pour egg,bOJQE4xSfqU
148.75,131.75,91515,whisk mixture,bOJQE4xSfqU
190.35,171.35,91515,pour mixture into pan,bOJQE4xSfqU
205.3,198.3,91515,flip pancake,bOJQE4xSfqU
219.89,212.89,91515,take pancake from pan,bOJQE4xSfqU
69.64,61.04,91515,pour egg,96ePpBIYucw
78.49,76.57,91515,pour milk,96ePpBIYucw
91.61,83.39,91515,whisk mixture,96ePpBIYucw
99.27,95.24,91515,add flour,96ePpBIYucw
120.19,100.77,91515,whisk mixture,96ePpBIYucw
143.65,136.85,91515,whisk mixture,96ePpBIYucw
148.46,145.74,91515,pour milk,96ePpBIYucw
167.61,153.26,91515,whisk mixture,96ePpBIYucw
223.26,216.62,91515,whisk mixture,96ePpBIYucw
246.78,241.05,91515,pour mixture into pan,96ePpBIYucw
285.77,282.17,91515,flip pancake,96ePpBIYucw
323.68,315.14,91515,whisk mixture,96ePpBIYucw
335.39,329.88,91515,pour mixture into pan,96ePpBIYucw
69.32,60.97,91515,pour egg,96ePpBIYucw
78.25,76.4,91515,pour milk,96ePpBIYucw
91.19,83.19,91515,whisk mixture,96ePpBIYucw
98.81,95.29,91515,add flour,96ePpBIYucw
123.72,100.39,91515,whisk mixture,96ePpBIYucw
143.64,136.95,91515,whisk mixture,96ePpBIYucw
147.54,145.55,91515,pour milk,96ePpBIYucw
167.55,149.59,91515,whisk mixture,96ePpBIYucw
223.22,216.38,91515,whisk mixture,96ePpBIYucw
245.65,240.97,91515,pour mixture into pan,96ePpBIYucw
285.77,281.53,91515,flip pancake,96ePpBIYucw
322.59,314.71,91515,whisk mixture,96ePpBIYucw
333.72,329.79,91515,pour mixture into pan,96ePpBIYucw
23.41,20.51,91515,add flour,LKOTDWw7gz8
29.31,24.36,91515,pour egg,LKOTDWw7gz8
65.2,33.67,91515,whisk mixture,LKOTDWw7gz8
127.27,111.57,91515,pour mixture into pan,LKOTDWw7gz8
154.13,141.13,91515,flip pancake,LKOTDWw7gz8
171.68,162.82,91515,flip pancake,LKOTDWw7gz8
174.34,171.52,91515,take pancake from pan,LKOTDWw7gz8
188.83,178.6,91515,pour mixture into pan,LKOTDWw7gz8
210.97,195.97,91515,flip pancake,LKOTDWw7gz8
23.12,20.04,91515,add flour,LKOTDWw7gz8
28.24,25.98,91515,pour egg,LKOTDWw7gz8
64.58,33.5,91515,whisk mixture,LKOTDWw7gz8
127.11,111.53,91515,pour mixture into pan,LKOTDWw7gz8
150.84,140.94,91515,flip pancake,LKOTDWw7gz8
169.44,163.57,91515,flip pancake,LKOTDWw7gz8
173.63,171.51,91515,take pancake from pan,LKOTDWw7gz8
187.08,178.35,91515,pour mixture into pan,LKOTDWw7gz8
207.27,194.7,91515,flip pancake,LKOTDWw7gz8
17.04,16.04,91515,add flour,GCqVVmfyDR4
23.99,22.99,91515,pour milk,GCqVVmfyDR4
26.28,23.97,91515,pour egg,GCqVVmfyDR4
42.98,26.78,91515,whisk mixture,GCqVVmfyDR4
54.3,51.84,91515,whisk mixture,GCqVVmfyDR4
67.47,62.16,91515,pour mixture into pan,GCqVVmfyDR4
75.19,72.28,91515,flip pancake,GCqVVmfyDR4
88.8,85.96,91515,take pancake from pan,GCqVVmfyDR4
36.22,33.65,91515,pour egg,00EXA31EVO8
38.31,37.3,91515,add sugar,00EXA31EVO8
42.76,40.19,91515,pour milk,00EXA31EVO8
45.44,42.8,91515,add flour,00EXA31EVO8
57.31,55.06,91515,whisk mixture,00EXA31EVO8
74.86,69.86,91515,pour mixture into pan,00EXA31EVO8
92.3,87.4,91515,flip pancake,00EXA31EVO8
104.15,99.15,91515,take pancake from pan,00EXA31EVO8
112.04,110.15,91515,flip pancake,00EXA31EVO8
127.41,117.74,91515,add flour,00EXA31EVO8
52.75,42.31,91515,add flour,LuZXa72mEsg
58.1,56.49,91515,add sugar,LuZXa72mEsg
87.67,70.9,91515,whisk mixture,LuZXa72mEsg
91.97,87.76,91515,pour egg,LuZXa72mEsg
166.77,92.46,91515,whisk mixture,LuZXa72mEsg
124.47,112.63,91515,pour milk,LuZXa72mEsg
200.93,182.01,91515,whisk mixture,LuZXa72mEsg
239.86,231.16,91515,pour mixture into pan,LuZXa72mEsg
256.31,252.45,91515,flip pancake,LuZXa72mEsg
58.29,54.21,91515,add sugar,LuZXa72mEsg
87.79,71.2,91515,whisk mixture,LuZXa72mEsg
166.91,92.35,91515,whisk mixture,LuZXa72mEsg
124.8,113.0,91515,pour milk,LuZXa72mEsg
137.01,134.37,91515,pour milk,LuZXa72mEsg
200.98,182.03,91515,whisk mixture,LuZXa72mEsg
240.07,231.33,91515,pour mixture into pan,LuZXa72mEsg
259.2,252.2,91515,flip pancake,LuZXa72mEsg
79.05,72.85,91515,pour milk,AUZHZ3PH6vM
90.94,88.64,91515,pour egg,AUZHZ3PH6vM
94.0,91.2,91515,add sugar,AUZHZ3PH6vM
103.76,99.97,91515,whisk mixture,AUZHZ3PH6vM
128.31,125.21,91515,whisk mixture,AUZHZ3PH6vM
144.41,136.41,91515,whisk mixture,AUZHZ3PH6vM
164.13,151.13,91515,pour mixture into pan,AUZHZ3PH6vM
173.39,168.99,91515,flip pancake,AUZHZ3PH6vM
22.31,16.51,91515,add flour,d6OjOLtrxuI
37.69,33.09,91515,pour egg,d6OjOLtrxuI
43.62,41.22,91515,pour milk,d6OjOLtrxuI
52.04,44.44,91515,whisk mixture,d6OjOLtrxuI
56.64,53.24,91515,pour milk,d6OjOLtrxuI
69.41,57.11,91515,whisk mixture,d6OjOLtrxuI
78.28,74.18,91515,whisk mixture,d6OjOLtrxuI
126.47,123.47,91515,pour mixture into pan,d6OjOLtrxuI
156.96,154.86,91515,flip pancake,d6OjOLtrxuI
170.84,167.84,91515,take pancake from pan,d6OjOLtrxuI
42.81,37.04,91515,add flour,BATQfDFcQMo
50.47,46.48,91515,add sugar,BATQfDFcQMo
59.11,55.41,91515,whisk mixture,BATQfDFcQMo
60.25,57.83,91515,pour milk,BATQfDFcQMo
65.04,62.44,91515,pour egg,BATQfDFcQMo
69.75,65.73,91515,whisk mixture,BATQfDFcQMo
84.98,79.62,91515,whisk mixture,BATQfDFcQMo
108.66,100.36,91515,pour mixture into pan,BATQfDFcQMo
123.15,118.91,91515,flip pancake,BATQfDFcQMo
139.17,134.79,91515,take pancake from pan,BATQfDFcQMo
28.58,23.08,91515,add sugar,_Ek1NK1bedE
55.17,46.97,91515,whisk mixture,_Ek1NK1bedE
86.27,83.42,91515,add flour,_Ek1NK1bedE
91.16,89.19,91515,add sugar,_Ek1NK1bedE
100.5,97.8,91515,whisk mixture,_Ek1NK1bedE
111.21,108.21,91515,pour egg,_Ek1NK1bedE
126.47,123.37,91515,pour egg,_Ek1NK1bedE
140.35,127.15,91515,whisk mixture,_Ek1NK1bedE
158.44,146.74,91515,pour mixture into pan,_Ek1NK1bedE
170.08,161.78,91515,flip pancake,_Ek1NK1bedE
16.99,15.17,94276,pour egg,JU06owY7128
50.99,19.93,94276,whisk mixture,JU06owY7128
49.78,39.93,94276,add sugar,JU06owY7128
97.61,91.34,94276,put mixture into bag,JU06owY7128
140.0,115.44,94276,spread mixture,JU06owY7128
143.32,141.35,94276,put meringue into oven,JU06owY7128
67.42,63.28,94276,add sugar,sHnsHFHSDaM
102.5,100.92,94276,pour egg,sHnsHFHSDaM
105.59,102.59,94276,whisk mixture,sHnsHFHSDaM
136.76,134.23,94276,pour egg,sHnsHFHSDaM
143.07,136.69,94276,whisk mixture,sHnsHFHSDaM
142.35,137.67,94276,add sugar,sHnsHFHSDaM
39.44,33.04,94276,pour egg,f5U9GaInuxQ
53.14,47.94,94276,whisk mixture,f5U9GaInuxQ
61.32,57.32,94276,add sugar,f5U9GaInuxQ
76.25,62.65,94276,whisk mixture,f5U9GaInuxQ
143.94,118.94,94276,put mixture into bag,f5U9GaInuxQ
167.33,145.33,94276,spread mixture,f5U9GaInuxQ
27.12,25.12,94276,pour egg,TgbaA5_HVDE
72.84,31.44,94276,whisk mixture,TgbaA5_HVDE
67.75,55.15,94276,add sugar,TgbaA5_HVDE
115.65,96.65,94276,spread mixture,TgbaA5_HVDE
138.78,133.78,94276,put meringue into oven,TgbaA5_HVDE
43.79,41.49,94276,pour egg,ZVkKZBaeWM4
43.97,41.57,94276,add sugar,ZVkKZBaeWM4
87.36,45.1,94276,whisk mixture,ZVkKZBaeWM4
83.83,72.83,94276,add sugar,ZVkKZBaeWM4
99.29,96.49,94276,put mixture into bag,ZVkKZBaeWM4
115.9,102.9,94276,put meringue into oven,ZVkKZBaeWM4
15.71,9.89,94276,pour egg,B59XlosKXwM
83.56,27.6,94276,whisk mixture,B59XlosKXwM
110.91,108.16,94276,add sugar,B59XlosKXwM
163.97,153.01,94276,spread mixture,B59XlosKXwM
168.65,168.19,94276,put meringue into oven,B59XlosKXwM
78.18,39.18,94276,pour egg,l5YNrb7Ng3Y
124.27,119.07,94276,whisk mixture,l5YNrb7Ng3Y
136.39,134.89,94276,add sugar,l5YNrb7Ng3Y
159.38,147.57,94276,whisk mixture,l5YNrb7Ng3Y
164.42,161.72,94276,add sugar,l5YNrb7Ng3Y
176.88,172.78,94276,add sugar,l5YNrb7Ng3Y
201.56,198.46,94276,whisk mixture,l5YNrb7Ng3Y
281.52,271.52,94276,spread mixture,l5YNrb7Ng3Y
308.76,304.76,94276,put meringue into oven,l5YNrb7Ng3Y
151.08,77.75,94276,pour egg,9XKYoe7BGgI
163.1,159.9,94276,pour egg,9XKYoe7BGgI
179.62,175.92,94276,add sugar,9XKYoe7BGgI
206.82,186.72,94276,whisk mixture,9XKYoe7BGgI
206.82,191.89,94276,add sugar,9XKYoe7BGgI
220.52,214.12,94276,whisk mixture,9XKYoe7BGgI
296.85,282.05,94276,whisk mixture,9XKYoe7BGgI
301.18,297.58,94276,spread mixture,9XKYoe7BGgI
26.81,10.59,94276,pour egg,3RY1-fHJym8
93.33,29.02,94276,whisk mixture,3RY1-fHJym8
85.57,45.62,94276,add sugar,3RY1-fHJym8
116.94,97.09,94276,spread mixture,3RY1-fHJym8
125.68,124.25,94276,put meringue into oven,3RY1-fHJym8
27.91,25.01,94276,pour egg,F081F0NFGJY
59.45,44.75,94276,whisk mixture,F081F0NFGJY
84.76,72.66,94276,add sugar,F081F0NFGJY
138.93,94.83,94276,whisk mixture,F081F0NFGJY
230.04,182.27,94276,whisk mixture,F081F0NFGJY
244.07,242.07,94276,add sugar,F081F0NFGJY
288.89,248.11,94276,whisk mixture,F081F0NFGJY
383.93,360.73,94276,spread mixture,F081F0NFGJY
80.66,62.96,94276,pour egg,Cnm3vorDXIQ
122.39,116.67,94276,whisk mixture,Cnm3vorDXIQ
183.25,163.83,94276,whisk mixture,Cnm3vorDXIQ
246.44,211.67,94276,whisk mixture,Cnm3vorDXIQ
238.39,233.42,94276,add sugar,Cnm3vorDXIQ
310.53,308.61,94276,whisk mixture,Cnm3vorDXIQ
325.11,314.09,94276,put mixture into bag,Cnm3vorDXIQ
341.19,333.74,94276,put mixture into bag,Cnm3vorDXIQ
411.62,367.75,94276,spread mixture,Cnm3vorDXIQ
430.01,427.19,94276,put meringue into oven,Cnm3vorDXIQ
30.36,28.46,94276,pour egg,rstrOXxvy4s
34.58,30.48,94276,whisk mixture,rstrOXxvy4s
37.29,35.19,94276,add sugar,rstrOXxvy4s
39.97,37.79,94276,whisk mixture,rstrOXxvy4s
53.76,45.66,94276,whisk mixture,rstrOXxvy4s
53.25,50.95,94276,add sugar,rstrOXxvy4s
65.05,59.15,94276,put mixture into bag,rstrOXxvy4s
70.34,65.14,94276,spread mixture,rstrOXxvy4s
74.83,70.63,94276,put meringue into oven,rstrOXxvy4s
16.87,14.67,94276,pour egg,HmDSpSE_dRc
23.6,17.2,94276,whisk mixture,HmDSpSE_dRc
26.71,24.31,94276,add sugar,HmDSpSE_dRc
34.05,27.25,94276,whisk mixture,HmDSpSE_dRc
36.5,34.7,94276,add sugar,HmDSpSE_dRc
55.15,37.46,94276,whisk mixture,HmDSpSE_dRc
89.78,71.18,94276,spread mixture,HmDSpSE_dRc
97.71,94.71,94276,put mixture into bag,HmDSpSE_dRc
109.88,97.88,94276,spread mixture,HmDSpSE_dRc
40.9,37.21,94276,pour egg,7p75OXKrBbU
66.73,65.11,94276,add sugar,7p75OXKrBbU
72.23,69.36,94276,whisk mixture,7p75OXKrBbU
77.5,75.18,94276,add sugar,7p75OXKrBbU
115.9,110.1,94276,spread mixture,7p75OXKrBbU
132.13,127.03,94276,put meringue into oven,7p75OXKrBbU
22.77,20.77,94276,pour egg,NS4yqgNjl9Y
25.87,23.67,94276,add sugar,NS4yqgNjl9Y
40.86,35.17,94276,whisk mixture,NS4yqgNjl9Y
57.95,55.72,94276,whisk mixture,NS4yqgNjl9Y
79.71,71.82,94276,whisk mixture,NS4yqgNjl9Y
90.54,85.65,94276,spread mixture,NS4yqgNjl9Y
104.12,95.02,94276,spread mixture,NS4yqgNjl9Y
126.33,118.79,94276,put meringue into oven,NS4yqgNjl9Y
45.73,41.13,94276,pour egg,Rxk_ot88l0M
67.28,52.08,94276,whisk mixture,Rxk_ot88l0M
78.68,77.48,94276,add sugar,Rxk_ot88l0M
83.91,78.91,94276,whisk mixture,Rxk_ot88l0M
87.34,84.54,94276,add sugar,Rxk_ot88l0M
93.33,87.38,94276,whisk mixture,Rxk_ot88l0M
92.3,90.9,94276,add sugar,Rxk_ot88l0M
129.68,116.45,94276,spread mixture,Rxk_ot88l0M
132.31,129.71,94276,put meringue into oven,Rxk_ot88l0M
98.39,85.39,94276,pour egg,lacs_y6OIh4
174.68,117.58,94276,pour egg,lacs_y6OIh4
214.38,180.43,94276,whisk mixture,lacs_y6OIh4
241.07,232.07,94276,add sugar,lacs_y6OIh4
328.19,232.51,94276,whisk mixture,lacs_y6OIh4
364.34,353.18,94276,whisk mixture,lacs_y6OIh4
444.88,399.45,94276,spread mixture,lacs_y6OIh4
464.28,459.88,94276,put meringue into oven,lacs_y6OIh4
495.89,490.89,94276,put meringue into oven,lacs_y6OIh4
5.01,4.0,94276,pour egg,V3VGxebDcuY
8.05,5.6,94276,whisk mixture,V3VGxebDcuY
10.85,9.4,94276,add sugar,V3VGxebDcuY
13.91,11.74,94276,whisk mixture,V3VGxebDcuY
21.35,18.68,94276,spread mixture,V3VGxebDcuY
94.93,90.83,95603,add chili powder,LySFpLAiYRg
195.25,192.05,95603,add fish,LySFpLAiYRg
